ётась	328
газетаса	327
шнама	327
али	326
-коста	325
ломаньда	325
кальдявста	325
единая	325
москувонь	324
сявозь	324
вастти	323
максы	322
кельгсазь	322
президентсь	321
вии	320
ила	319
велеста	318
мезьса	318
мольфтевсь	318
институтонь	318
вий	317
лездыхть	317
саф	315
седиень	315
творчествань	315
эсост	315
работайхть	315
вяре	314
-алянь	313
августста	313
нина	313
пензенскяй	313
шарфневи	313
конкурсса	313
администрациянь	313
пуромксть	312
мгу-нь	311
шачема-	311
тядянь-алянь	310
-касома	310
акша	309
писателень	309
пяле	308
шачема-касома	308
самарскяй	308
кельгсы	308
круглай	307
шарфтсь	307
торжественнай	307
кемонь	306
сувась	306
декабрьста	305
мала	304
мокшекс	304
кой-коста	304
етафтфоль	304
программать	304
ваксста	303
афи	303
эряйхненди	302
народоньконь	302
тонафнихне	302
тонафни	302
евдокимова	302
касфтомс	301
содасазь	300
мярьктяма	300
газетась	300
областьса	300
28	300
уликс	299
санкт-	299
нолдамс	298
мордовияв	298
лездсь	297
саранскяи	297
инжихне	296
илья	296
стаки	295
июньцта	295
валса	294
лац-	294
корхнихть	294
работанц	294
информациянь	294
няфтемс	293
сятнень	293
кемай	293
васильевич	293
конашкава	292
ашезе	292
мяльсна	292
майста	292
зубово-	292
тиема	291
сянди	291
сашендсь	291
ушедсть	291
ширезонк	291
нациянь	291
кирдемс	290
-сь	290
путомс	290
кизос	290
масторть	290
региононь	290
рьвакс	289
мекольце	289
-ряц	289
кизефкссь	289
азозь	289
лац-ряц	288
видеста	288
содай	288
кинди	288
ольга	288
ши	286
павел	286
целайнек	286
кельги	285
кота	285
ашень	284
кить	284
мокшетнень	283
няемс	283
ломанти	283
етафтовсь	283
тядяц	282
тонафнемань	282
пачфтсь	282
петр	282
фкявок	281
иттненди	280
маласа	280
политическяй	280
эрясь	280
работамс	280
краснослободскяй	280
орденца	280
елена	279
округонь	279
итть	278
кяжи	278
мокшетне	277
шра	277
научно-	277
моронь	276
товга	276
100	276
-да	276
з	276
кяльсь	275
кочкаф	275
вяти	275
пингта	274
мокшавась	274
максови	273
лездомс	273
кеняртьфти	273
ужяль	272
коста	272
-фкянди	272
вастонь	272
московскяй	272
регионца	271
фкя-фкянди	271
50	271
лувондови	271
поэтсь	270
тястонь	270
етафневи	269
национальностень	268
синць	267
лиятнень	267
коллективсь	267
ноябрьста	267
29	267
шиста	266
лиссть	266
михайлович	266
тонафнемс	265
корхтама	265
школав	265
етасть	265
нестеров	265
апрельста	264
шит	264
театраса	264
учебнай	264
николаевна	264
школатнень	263
шобдава	263
